Timestamp,Conductivity,Temp,Turbidity,Level
14809320,486.0,29.05,5.7,0.474
14809392,485.0,28.36,7.7,0.474
14809428,485.0,28.08,2.7,0.475
14809500,484.0,27.85,2.0,0.474
14809536,485.0,27.64,3.9,0.475
14809608,486.0,27.44,1.4,0.47700000000000004
14809644,485.0,27.24,3.2,0.478
14809716,485.0,27.07,6.1,0.47700000000000004
14809752,485.0,27.0,4.6,0.47600000000000003
14809824,485.0,27.18,2.6,0.47700000000000004
14809860,485.0,27.35,1.0,0.47700000000000004
14809932,485.0,27.66,0.6,0.475
14809968,485.0,28.04,110.3,0.47700000000000004
14810040,484.0,28.59,0.3,0.475
14810076,486.0,29.02,0.2,0.473
14810148,485.0,28.97,0.6,0.47100000000000003
14810184,485.0,28.67,1.5,0.47200000000000003
14810256,485.0,28.35,0.3,0.47100000000000003
14810292,485.0,28.07,0.6,0.47
14810364,485.0,27.81,0.1,0.469
14810400,486.0,27.57,1.1,0.47
14810472,486.0,27.37,0.5,0.47100000000000003
14810508,485.0,27.18,4.0,0.47
14810580,485.0,26.97,0.4,0.46799999999999997
14810616,485.0,26.92,4.8,0.47
14810688,486.0,27.1,7.6,0.466
14810724,486.0,27.36,0.0,0.467
14810796,486.0,27.61,0.0,0.467
14810832,486.0,27.96,0.0,0.466
14810904,487.0,28.62,0.0,0.466
14810940,488.0,28.76,0.0,0.46399999999999997
14811012,488.0,29.03,0.0,0.46399999999999997
14811048,488.0,28.65,0.0,0.46399999999999997
14811120,487.0,28.41,0.0,0.46399999999999997
14811156,487.0,28.17,0.5,0.466
14811228,487.0,27.97,0.3,0.46399999999999997
14811264,487.0,27.77,0.0,0.466
14811336,487.0,27.59,0.2,0.46399999999999997
14811372,484.0,27.41,0.5,0.467
14811444,488.0,27.27,0.2,0.46399999999999997
14811480,488.0,27.23,1.1,0.46399999999999997
14811552,488.0,27.4,1.0,0.466
14811588,488.0,27.53,0.0,0.466
14811660,488.0,27.67,0.0,0.465
14811696,488.0,27.95,0.0,0.469
14811768,488.0,28.38,0.0,0.465
14811804,489.0,28.82,0.0,0.467
14811876,489.0,28.91,0.0,0.46799999999999997
14811912,489.0,28.65,0.0,0.46799999999999997
14811984,489.0,28.33,0.0,0.47200000000000003
14812020,489.0,28.08,0.0,0.473
14812092,489.0,27.87,0.8,0.474
14812128,490.0,27.68,0.4,0.47600000000000003
14812200,491.0,27.52,0.4,0.47700000000000004
14812236,490.0,27.37,0.0,0.478
14812308,490.0,27.2,0.3,0.47700000000000004
14812344,491.0,27.15,0.9,0.47600000000000003
14812416,491.0,27.27,0.3,0.478
14812452,492.0,27.46,0.8,0.478
14812524,492.0,27.73,0.0,0.48100000000000004
14812560,492.0,28.0,0.0,0.483
14812632,493.0,28.24,0.0,0.485
14812668,492.0,28.62,0.0,0.488
14812740,494.0,28.57,0.0,0.483
14812776,493.0,28.44,0.0,0.483
14812848,493.0,28.34,0.0,0.48200000000000004
14812884,495.0,28.21,0.0,0.48100000000000004
14812956,496.0,28.07,0.0,0.48100000000000004
14812992,495.0,27.92,0.0,0.48200000000000004
14813064,494.0,27.69,0.0,0.486
14813100,495.0,27.56,0.0,0.486
14813172,496.0,27.44,0.0,0.48200000000000004
14813208,497.0,27.37,0.3,0.48
14813280,498.0,27.38,0.5,0.48
14813316,498.0,27.59,0.0,0.48
14813388,498.0,27.69,0.0,0.48200000000000004
14813424,498.0,27.85,0.0,0.484
14813496,499.0,27.97,0.0,0.485
14813532,500.0,28.08,0.0,0.485
14813604,501.0,27.96,0.0,0.485
14813640,502.0,27.74,0.0,0.484
14813712,503.0,27.57,0.0,0.48200000000000004
14813748,504.0,27.43,0.0,0.48200000000000004
14813820,504.0,27.3,0.0,0.479
14813856,505.0,27.19,0.0,0.478
14813928,502.0,26.96,0.4,0.485
14813964,502.0,26.85,0.4,0.483
14814036,505.0,26.75,0.0,0.48200000000000004
14814072,507.0,26.69,2.0,0.48200000000000004
14814144,508.0,26.64,0.9,0.48100000000000004
14814180,508.0,26.76,0.0,0.48
14814252,508.0,26.85,0.0,0.478
14814288,508.0,26.95,0.0,0.47600000000000003
14814360,508.0,27.02,0.0,0.475
14814396,508.0,27.0,0.0,0.474
14814468,509.0,26.81,0.0,0.47600000000000003
14814504,511.0,26.63,0.0,0.47600000000000003
14814576,513.0,26.5,0.0,0.47700000000000004
14814612,511.0,26.37,0.0,0.48100000000000004
14814684,509.0,26.28,0.0,0.489
14814720,510.0,26.18,0.3,0.493
14814792,510.0,26.11,0.0,0.5
14814828,511.0,26.03,0.0,0.501
14814900,511.0,25.95,0.0,0.5
14814936,512.0,25.88,1.2,0.499
14815008,515.0,25.83,0.8,0.503
14815044,515.0,25.93,0.0,0.501
14815116,516.0,26.06,0.0,0.504
14815152,516.0,26.13,0.0,0.507
14815224,516.0,26.14,0.0,0.509
14815260,516.0,26.1,0.0,0.514
14815332,518.0,25.91,0.0,0.545
14815368,523.0,25.8,0.0,0.5760000000000001
14815440,530.0,25.58,0.0,0.6703333333333333
14815476,595.0,25.44,0.0,0.7126666666666667
14815548,658.0,25.65,0.2,0.8246666666666668
14815584,659.0,25.51,1.2,0.8683333333333333
14815656,727.0,25.18,3.1,0.9470000000000001
14815692,1027.0,25.03,6.3,0.966
14815764,884.0,25.1,8.9,0.982
14815800,703.0,25.14,12.2,0.986
14815872,595.0,25.24,17.4,0.985
14815944,514.0,25.33,24.2,0.976
14815980,483.0,25.42,30.4,0.9865
14816052,460.0,25.42,21.2,1.04
14816088,422.0,25.32,25.1,1.047
14816160,423.0,25.25,12.5,1.058
14816196,428.0,25.21,8.0,1.061
14816268,421.0,25.09,3.7,1.072
14816304,421.0,25.04,3.3,1.074
14816376,420.0,25.04,2.5,1.089
14816412,422.0,25.08,0.0,1.11
14816484,433.0,25.19,0.0,1.1340000000000001
14816520,447.0,25.3,0.0,1.136
14816592,455.0,25.41,0.0,1.138
14816628,457.0,25.4,0.3,1.14
14816700,459.0,25.5,0.0,1.127
14816736,469.0,25.56,0.0,1.1179999999999999
14816808,490.0,25.71,0.5,1.101
14816844,511.0,25.91,0.0,1.109
14816916,520.0,26.1,0.0,1.095
14816952,500.0,26.22,0.0,1.079
14817024,506.0,26.19,0.0,1.048
14817060,513.0,26.04,0.0,1.037
14817132,528.0,25.91,0.0,1.0045
14817204,542.0,25.82,0.0,0.962
14817240,549.0,25.77,0.0,0.9490000000000001
14817312,554.0,25.7,0.0,0.9159999999999999
14817348,552.0,25.64,0.0,0.899
14817420,545.0,25.59,0.0,0.872
14817456,538.0,25.58,0.0,0.861
14817528,531.0,25.63,0.0,0.836
14817564,526.0,25.89,0.0,0.825
14817636,525.0,26.16,0.0,0.8029999999999999
14817672,523.0,26.55,0.0,0.7929999999999999
14817744,521.0,26.92,0.0,0.777
14817816,518.0,27.4,0.0,0.764
14817852,515.0,27.57,0.0,0.758
14817924,514.0,27.57,0.0,0.7490000000000001
14817960,513.0,27.42,0.0,0.743
14818032,513.0,27.25,0.0,0.741
14818068,513.0,27.12,0.0,0.737
14818140,515.0,27.06,0.0,0.731
14818176,517.0,26.99,0.0,0.7240000000000001
14818248,519.0,26.91,0.0,0.715
14818284,521.0,26.8,0.0,0.708
14818356,522.0,26.7,0.0,0.6970000000000001
14818392,523.0,26.72,0.0,0.69
14818464,525.0,26.93,0.0,0.679
14818536,527.0,27.0,0.0,0.67
14818572,529.0,27.21,0.0,0.6679999999999999
14818644,527.0,27.18,0.0,0.695
14818680,527.0,27.19,0.0,0.713
14818752,530.0,27.09,0.0,1.05175
14818788,493.0,27.08,0.0,1.1745
14818860,404.0,27.07,49.9,1.175
14818896,313.0,27.06,60.4,1.165
14818968,271.0,26.99,48.6,1.155
14819004,267.0,27.23,27.4,1.148
14819076,254.0,27.32,40.5,1.0975
14819148,259.0,27.73,46.2,1.0459999999999998
14819184,253.0,27.37,51.9,1.035
14819256,246.0,27.28,49.1,1.002
14819292,244.0,27.34,48.5,0.9890000000000001
14819364,251.0,27.69,38.9,0.955
14819400,265.0,27.5,33.8,0.945
14819472,286.0,27.61,23.3,0.917
14819508,310.0,27.66,19.6,0.904
14819580,335.0,27.76,13.1,0.8809999999999999
14819616,348.0,27.48,10.9,0.868
14819688,358.0,27.34,7.2,0.847
14819724,365.0,27.18,6.2,0.838
14819796,370.0,27.03,5.9,0.8190000000000001
14819832,373.0,26.91,3.3,0.809
14819904,377.0,26.91,0.0,0.792
14819976,379.0,26.69,1.4,0.7809999999999999
14820012,382.0,26.6,0.6,0.772
14820084,386.0,26.52,0.0,0.757
14820120,389.0,26.5,0.0,0.752
14820192,393.0,26.62,0.0,0.74
14820228,398.0,26.88,0.0,0.733
14820300,401.0,27.1,0.0,0.722
14820336,405.0,27.26,0.5,0.7190000000000001
14820408,410.0,27.5,0.0,0.7140000000000001
14820444,414.0,27.63,0.0,0.7090000000000001
14820516,417.0,27.6,0.0,0.701
14820552,423.0,27.58,0.0,0.7
14820624,427.0,27.28,0.0,0.695
14820660,431.0,27.11,0.0,0.69
14820732,433.0,26.98,0.0,0.6829999999999999
14820768,436.0,26.85,0.0,0.6779999999999999
14820840,437.0,26.74,0.0,0.669
14820912,438.0,26.73,0.0,0.6629999999999999
14820948,439.0,26.52,0.0,0.659
14821020,440.0,26.52,0.0,0.649
14821056,441.0,26.65,0.0,0.6459999999999999
14821128,442.0,26.85,0.0,0.635
14821164,444.0,27.16,0.0,0.63
14821236,446.0,27.66,0.0,0.622
14821272,447.0,27.87,0.0,0.62
14821344,448.0,28.07,0.0,0.612
14821380,451.0,28.04,0.0,0.607
14821452,452.0,27.88,0.0,0.601
14821488,453.0,27.69,0.0,0.599
14821560,456.0,27.53,0.0,0.594
14821596,459.0,27.38,0.0,0.591
14821668,463.0,27.22,0.0,0.588
14821704,467.0,27.07,0.0,0.586
14821776,470.0,26.96,0.0,0.5820000000000001
14821812,473.0,26.84,0.0,0.5820000000000001
14821884,475.0,26.84,0.0,0.58
14821920,476.0,26.87,0.0,0.581
14821992,477.0,27.0,0.0,0.5760000000000001
14822028,479.0,27.22,0.0,0.575
14822100,480.0,27.48,0.0,0.573
14822136,482.0,27.72,0.0,0.57
14822208,482.0,27.88,0.0,0.5670000000000001
14822244,483.0,27.9,0.0,0.5660000000000001
14822316,484.0,27.71,0.0,0.564
14822352,484.0,27.52,0.0,0.564
14822424,484.0,27.37,0.0,0.561
14822460,484.0,27.22,0.0,0.561
14822532,485.0,27.07,0.0,0.5589999999999999
14822568,487.0,26.93,0.0,0.557
14822640,489.0,26.79,0.0,0.5539999999999999
14822676,492.0,26.68,0.0,0.5529999999999999
14822748,496.0,26.71,0.0,0.552
14822784,498.0,26.75,0.0,0.5489999999999999
14822856,499.0,26.89,0.0,0.5479999999999999
14822892,501.0,27.14,0.0,0.545
14822964,504.0,27.53,0.0,0.544
14823000,505.0,27.85,0.0,0.5429999999999999
14823072,507.0,28.07,0.0,0.5379999999999999
14823108,507.0,28.05,0.0,0.5379999999999999
14823180,507.0,27.88,0.0,0.535
14823216,507.0,27.69,0.0,0.536
14823288,507.0,27.51,0.0,0.532
14823324,508.0,27.33,0.0,0.531
14823396,507.0,27.17,0.0,0.529
14823432,508.0,27.03,0.0,0.528
14823504,508.0,26.9,0.0,0.525
14823540,508.0,26.78,0.0,0.525
14823612,508.0,26.8,0.0,0.526
14823648,509.0,26.89,0.0,0.527
14823720,509.0,27.0,0.0,0.527
14823756,510.0,27.08,0.0,0.526
14823828,511.0,27.22,0.0,0.523
14823864,512.0,27.32,0.0,0.524
14823936,513.0,27.4,0.0,0.524
14823972,513.0,27.39,0.0,0.522
14824044,514.0,27.27,0.0,0.521
14824080,514.0,27.13,0.0,0.52
14824152,514.0,27.02,0.0,0.519
14824188,514.0,26.91,0.0,0.52
14824260,515.0,26.8,0.0,0.518
14824296,515.0,26.72,0.0,0.517
14824368,516.0,26.64,0.0,0.519
14824404,516.0,26.57,0.0,0.519
14824476,517.0,26.55,0.0,0.519
14824512,517.0,26.65,0.0,0.518
14824584,518.0,26.8,0.0,0.518
14824620,519.0,27.05,0.0,0.515
14824692,518.0,27.22,0.0,0.516
14824728,519.0,27.16,0.0,0.513
14824800,519.0,27.22,0.0,0.514
14824836,518.0,27.26,0.0,0.513
14824908,518.0,27.17,0.0,0.512
14824944,519.0,27.02,0.0,0.512
14825016,519.0,26.85,0.0,0.512
14825052,519.0,26.72,0.0,0.511
14825124,519.0,26.58,0.0,0.51
14825160,519.0,26.47,0.0,0.51
14825232,519.0,26.35,0.0,0.508
14825268,520.0,26.26,0.0,0.509
14825340,521.0,26.3,0.0,0.507
14825376,521.0,26.44,0.0,0.506
14825448,521.0,26.38,0.0,0.508
14825484,521.0,26.55,0.0,0.508
14825556,521.0,26.68,0.0,0.509
14825592,521.0,26.93,0.0,0.51
14825664,522.0,27.06,0.0,0.508
14825700,522.0,27.07,0.0,0.506
14825772,522.0,26.88,0.0,0.507
14825808,522.0,26.69,0.0,0.508
14825880,522.0,26.53,0.0,0.507
14825916,522.0,26.41,0.0,0.508
14825988,522.0,26.29,0.0,0.511
14826024,523.0,26.2,0.0,0.511
14826096,523.0,26.07,0.0,0.508
14826132,523.0,25.96,0.0,0.511
14826204,524.0,26.02,0.0,0.51
14826240,524.0,26.22,0.0,0.509
14826312,524.0,26.25,0.0,0.511
14826348,524.0,26.49,0.0,0.508
14826420,525.0,26.85,0.0,0.508
14826456,526.0,27.26,0.0,0.506
14826528,526.0,27.45,0.0,0.506
14826564,527.0,27.61,0.0,0.505
14826636,526.0,27.32,0.0,0.506
14826672,527.0,27.06,0.0,0.507
14826744,527.0,26.89,0.0,0.507
14826780,527.0,26.71,0.0,0.508
14826852,527.0,26.53,0.0,0.509
14826888,527.0,26.42,0.0,0.509
14826960,526.0,26.29,0.0,0.508
14826996,527.0,26.19,0.0,0.508
14827068,527.0,26.22,0.0,0.508
14827104,528.0,26.34,0.0,0.507
14827176,528.0,26.46,0.0,0.508
14827212,529.0,26.78,0.0,0.506
14827284,530.0,27.21,0.0,0.507
14827320,531.0,27.52,0.0,0.505
14827392,533.0,27.66,0.0,0.502
14827428,533.0,27.49,0.0,0.503
14827500,533.0,27.19,0.0,0.502
14827536,531.0,27.0,0.0,0.502
14827608,532.0,26.86,0.0,0.501
14827644,532.0,26.73,0.0,0.499
14827716,532.0,26.62,0.0,0.503
14827752,532.0,26.5,0.0,0.503
14827824,532.0,26.38,0.0,0.504
14827860,532.0,26.27,0.0,0.503
14827932,532.0,26.32,0.0,0.506
14827968,533.0,26.47,0.0,0.505
14828040,532.0,26.57,0.0,0.504
14828076,532.0,26.69,0.0,0.504
14828148,530.0,26.7,0.0,0.507
14828184,528.0,26.77,0.0,0.509
14828256,529.0,26.8,0.0,0.51
14828292,530.0,26.78,0.0,0.511
14828364,531.0,26.62,0.0,0.508
14828400,531.0,26.48,0.0,0.508
14828472,532.0,26.41,0.0,0.506
14828508,531.0,26.32,0.0,0.509
14828580,532.0,26.26,0.0,0.507
14828616,529.0,26.18,0.0,0.507
14828688,529.0,26.12,0.0,0.513
14828724,529.0,26.05,0.0,0.513
14828796,528.0,26.04,0.0,0.515
14828832,528.0,26.18,0.0,0.513
14828904,529.0,26.36,0.0,0.513
14828940,529.0,26.53,0.0,0.511
14829012,528.0,26.72,0.0,0.514
14829048,527.0,26.94,0.0,0.512
14829120,524.0,27.28,0.0,0.511
14829156,525.0,27.09,0.0,0.512
14829228,524.0,26.99,0.0,0.514
14829264,525.0,26.85,0.0,0.514
14829336,525.0,26.74,0.0,0.51
14829372,525.0,26.63,0.0,0.513
14829444,526.0,26.53,0.0,0.513
14829480,526.0,26.44,0.0,0.512
14829552,527.0,26.37,0.0,0.513
14829588,528.0,26.3,0.0,0.513
14829660,527.0,26.25,0.0,0.51
14829696,527.0,26.35,0.0,0.514
14829768,528.0,26.56,0.0,0.513
14829804,528.0,26.64,0.0,0.512
14829876,528.0,27.09,0.0,0.512
14829912,530.0,27.44,0.0,0.513
14829984,531.0,27.56,0.0,0.511
14830020,533.0,27.6,0.0,0.511
14830092,534.0,27.45,0.0,0.51
14830128,535.0,27.28,0.0,0.51
14830200,534.0,27.12,0.0,0.512
14830236,534.0,27.0,0.0,0.511
14830308,535.0,26.86,0.0,0.513
14830344,535.0,26.75,0.0,0.513
14830416,535.0,26.67,0.0,0.519
14830452,536.0,26.55,0.0,0.521
14830524,537.0,26.57,0.0,0.531
14830560,538.0,26.64,0.0,0.532
14830632,539.0,26.8,0.0,0.537
14830668,541.0,27.05,0.0,0.536
14830740,543.0,27.31,0.0,0.539
14830776,544.0,27.59,0.0,0.5329999999999999
14830848,546.0,27.79,0.0,0.53
14830884,549.0,27.84,0.0,0.532
14830956,549.0,27.74,0.0,0.532
14830992,551.0,27.57,0.0,0.534
14831064,551.0,27.42,0.0,0.5329999999999999
14831100,552.0,27.29,0.0,0.535
14831172,553.0,27.19,0.0,0.534
14831208,554.0,27.11,0.0,0.5329999999999999
14831280,556.0,27.01,0.0,0.5329999999999999
14831316,555.0,26.91,0.0,0.536
14831388,558.0,26.93,0.0,0.536
14831424,559.0,27.04,0.0,0.536
14831496,559.0,27.05,0.0,0.535
14831532,562.0,27.29,0.0,0.536
14831604,566.0,27.56,0.0,0.534
14831640,570.0,27.9,0.0,0.535
14831712,572.0,28.1,0.0,0.531
14831748,574.0,28.09,0.0,0.532
14831820,576.0,27.99,0.0,0.53
14831856,577.0,27.82,0.0,0.53
14831928,578.0,27.69,0.0,0.526
14831964,577.0,27.54,0.0,0.526
14832036,578.0,27.43,0.0,0.526
14832072,578.0,27.3,0.0,0.525
14832144,578.0,27.2,0.0,0.524
14832180,578.0,27.11,0.0,0.523
14832252,579.0,27.16,0.0,0.523
14832288,582.0,27.37,0.0,0.523
14832360,583.0,27.47,0.0,0.521
14832396,585.0,27.93,0.0,0.519
14832468,585.0,28.11,0.0,0.517
14832504,586.0,28.39,0.0,0.515
14832576,588.0,28.57,0.0,0.514
14832612,589.0,28.67,0.0,0.513
14832684,589.0,28.52,0.0,0.512
14832720,589.0,28.35,0.0,0.513
14832792,589.0,28.19,0.0,0.511
14832828,588.0,28.07,0.0,0.512
14832900,588.0,27.94,0.0,0.51
14832936,589.0,27.81,0.0,0.511
14833008,589.0,27.71,0.0,0.509
14833044,589.0,27.6,0.0,0.51
14833116,589.0,27.63,0.0,0.508
14833152,589.0,27.73,0.0,0.508
14833224,589.0,27.69,0.0,0.506
14833260,590.0,27.74,0.0,0.506
14833332,590.0,27.8,0.0,0.506
14833368,590.0,27.89,0.0,0.505
14833440,590.0,27.99,0.0,0.504
14833476,590.0,28.01,0.0,0.505
14833548,589.0,27.94,0.0,0.505
14833584,588.0,27.82,0.0,0.506
14833656,588.0,27.71,0.0,0.505
14833692,587.0,27.61,0.0,0.504
14833764,587.0,27.52,0.0,0.505
14833800,586.0,27.42,0.0,0.504
14833872,586.0,27.32,0.0,0.502
14833908,586.0,27.26,0.0,0.503
14833980,586.0,27.25,0.0,0.503
14834016,586.0,27.43,0.0,0.502
14834088,586.0,27.56,0.0,0.503
14834124,583.0,27.59,0.0,0.502
14834196,563.0,27.27,14.8,0.61675
14834232,508.0,27.29,12.0,0.6176666666666667
14834304,465.0,27.13,27.0,0.617
14834340,426.0,27.04,26.3,0.605
14834412,399.0,26.85,31.9,0.7926
14834484,385.0,26.48,227.8,1.288
14834520,336.0,26.32,156.8,1.308
14834592,343.0,26.3,173.8,1.386
14834628,186.5,26.06,186.3,1.4220000000000002
14834700,188.9,25.89,135.8,1.6486
14834736,212.0,25.96,123.1,1.7658
14834808,167.7,25.83,142.4,1.899
14834844,167.4,25.79,116.4,1.897
14834916,172.2,25.76,101.1,1.821
14834952,178.8,25.81,94.1,1.7855
14835024,183.3,25.93,87.5,1.8426
14835060,232.0,26.17,82.7,1.9564
14835132,259.0,26.49,74.9,2.063
14835204,298.0,26.65,63.2,2.0125
14835240,389.0,26.63,52.4,2.06675
14835312,445.0,26.6,50.3,2.108
14835348,370.0,26.64,71.5,2.025
14835420,297.0,26.48,121.8,1.8342
14835456,277.0,26.46,121.0,1.757
14835528,268.0,26.38,95.2,1.6323333333333334
14835564,271.0,26.35,71.1,1.5726666666666669
14835636,272.0,26.23,63.8,1.4875
14835672,272.0,26.2,58.9,1.4480000000000002
14835744,274.0,26.2,63.2,1.386
14835816,276.0,26.21,48.1,1.331
14835852,275.0,26.17,46.2,1.305
14835924,275.0,26.2,43.8,1.2770000000000001
14835960,274.0,26.24,44.2,1.325
14836032,266.0,26.2,49.1,1.4615
14836068,258.0,26.24,47.3,1.5964285714285713
14836140,241.0,26.46,61.8,1.9582
14836176,229.0,26.47,70.5,2.0803333333333334
14836248,219.0,26.35,108.0,2.5860000000000003
14836320,190.2,26.24,113.7,3.065
14836356,186.6,26.02,114.2,3.1678
14836428,190.1,25.92,107.0,3.3520000000000003
14836464,194.5,25.83,94.2,3.4153333333333333
14836536,177.5,25.74,99.4,3.458
14836572,169.6,25.61,135.5,3.4226666666666667
14836644,165.1,25.56,83.5,3.261
14836680,162.1,25.6,76.4,3.18475
14836752,161.0,25.64,74.8,3.0463333333333336
14836788,159.5,25.71,67.7,2.9890000000000003
14836860,157.3,25.88,62.3,2.876666666666667
14836896,155.2,26.04,63.0,2.8375
14836968,153.2,26.15,60.3,2.736
14837004,150.6,26.27,57.7,2.7030000000000003
14837076,145.1,26.2,63.4,2.809125
14837112,138.2,26.06,80.6,3.04875
14837184,127.2,25.86,98.9,3.445
14837256,123.3,25.64,84.0,3.966416666666667
14837292,119.6,25.48,107.6,4.330666666666668
14837364,120.9,25.36,111.2,4.8044
14837400,119.7,25.31,99.5,4.912750000000001
14837472,114.8,25.18,94.1,5.0360000000000005
14837544,110.8,25.15,85.9,5.0235
14837580,109.7,25.14,78.1,4.941
14837652,109.9,25.22,67.3,4.710833333333333
14837688,110.2,25.24,58.6,4.581833333333333
14837760,110.0,25.37,59.0,4.348999999999998
14837796,110.2,25.45,50.8,4.216
14837868,109.7,25.49,54.3,3.921166666666666
14837904,109.9,25.48,49.9,3.7831666666666655
14837976,110.1,25.45,49.0,3.5424000000000007
14838012,110.0,25.38,47.9,3.4330000000000003
14838084,110.2,25.27,46.6,3.245
14838120,111.8,25.2,45.7,3.14875
14838192,112.4,25.09,42.3,3.0155000000000003
14838228,112.7,25.02,46.1,2.94125
14838300,114.1,24.96,44.7,2.813
14838336,115.2,25.03,41.8,2.7510000000000003
14838408,116.3,25.1,44.4,2.623333333333333
14838480,117.1,25.21,38.3,2.4843333333333333
14838516,118.5,25.41,38.8,2.415
14838588,119.4,25.64,38.5,2.2966666666666664
14838624,120.5,25.91,34.1,2.2426666666666666
14838696,121.3,26.16,32.7,2.128
14838732,122.8,26.35,35.1,2.0813333333333333
14838804,124.7,26.47,28.8,1.9833333333333327
14838840,126.2,26.44,30.8,1.937333333333333
14838912,127.9,26.38,26.4,1.8513333333333333
14838948,129.1,26.28,27.5,1.8185
14839020,130.8,26.13,25.8,1.742
14839056,133.4,26.03,25.1,1.704
14839128,135.6,25.94,25.7,1.6415
14839164,137.2,25.9,24.7,1.615
14839236,139.8,25.98,23.5,1.5759999999999998
14839272,141.6,26.08,25.4,1.554
14839344,143.3,26.16,23.6,1.5190000000000001
14839380,146.1,26.28,23.9,1.4895
14839452,147.8,26.35,21.4,1.459
14839488,150.6,26.36,22.0,1.44
14839560,152.5,26.4,18.6,1.403
14839596,155.3,26.46,17.0,1.385
14839668,159.2,26.59,17.3,1.351
14839740,161.3,26.71,13.8,1.318
14839776,164.7,26.78,12.7,1.3019999999999998
14839848,167.4,26.89,12.6,1.2770000000000001
14839884,169.9,26.93,12.9,1.263
14839956,173.4,26.85,10.9,1.236
14839992,175.6,26.82,10.4,1.222
14840064,178.7,26.82,6.8,1.202
14840100,182.7,26.85,7.5,1.193
14840172,184.7,26.84,7.2,1.1840000000000002
14840316,189.76,26.65,20.91,1.2790000000000001
14840352,192.92,26.63,21.25,1.28
14840424,195.48,26.55,23.0,1.272
14840460,197.46,26.49,24.15,1.264
14840532,200.55,26.48,23.67,1.2590000000000001
14840568,205.01,26.47,23.25,1.256
14840640,209.8,26.45,22.03,1.25
14840676,215.43,26.4,21.77,1.2429999999999999
14840748,222.68,26.34,20.5,1.217
14840784,230.41,26.29,19.79,1.203
14840856,236.4,26.25,19.63,1.172
14840892,238.87,26.38,20.13,1.157
14840964,238.68,26.47,20.29,1.128
14841000,237.89,26.62,19.79,1.1159999999999999
14841072,236.85,26.96,19.9,1.085
14841108,237.52,27.12,19.19,1.07
14841180,238.86,27.16,18.48,1.045
14841216,240.55,27.21,19.76,1.032
14841288,242.76,27.0,17.39,1.0070000000000001
14841324,244.39,26.88,17.65,0.995
14841396,246.79,26.77,16.47,0.971
14841432,248.74,26.72,15.91,0.96
14841504,250.45,26.69,15.7,0.943
14841540,252.11,26.73,16.59,0.935
14841612,255.02,26.63,15.13,0.92
14841648,257.74,26.6,14.4,0.9129999999999999
14841720,260.54,26.58,13.42,0.898
14841756,263.37,26.62,12.62,0.894
14841828,266.05,26.8,11.87,0.885
14841864,268.37,26.98,11.85,0.8809999999999999
14841936,270.64,27.21,11.26,0.8690000000000001
14841972,272.62,27.3,10.66,0.863
14842044,274.2,27.38,10.24,0.855
14842080,275.5,27.45,10.03,0.853
14842152,276.68,27.39,9.89,0.8420000000000001
14842188,277.8,27.29,9.97,0.84
14842260,278.96,27.22,9.51,0.831
14842296,279.93,27.17,9.33,0.8270000000000001
14842368,281.0,27.11,9.31,0.8190000000000001
14842404,281.41,27.11,10.82,0.818
14842476,283.14,27.0,9.07,0.812
14842512,284.31,26.93,8.65,0.81
14842584,285.5,26.87,8.28,0.805
14842620,286.61,26.93,8.14,0.799
14842692,287.73,27.13,8.05,0.794
14842728,288.86,27.29,7.62,0.7929999999999999
14842800,290.03,27.6,7.4,0.7879999999999999
14842836,291.15,27.86,7.37,0.784
14842908,292.09,28.01,7.35,0.78
14842944,292.49,27.99,7.7,0.779
14843016,293.58,27.89,7.44,0.775
14843052,294.55,27.81,7.23,0.774
14843124,295.33,27.75,7.01,0.768
14843160,296.17,27.7,7.4,0.765
14843232,297.2,27.65,7.18,0.763
14843268,298.32,27.59,7.09,0.7609999999999999
14843340,299.57,27.53,7.01,0.76
14843376,300.72,27.47,6.46,0.757
14843448,302.06,27.43,6.29,0.7559999999999999
14843484,303.29,27.43,6.09,0.753
14843556,304.64,27.5,5.93,0.7490000000000001
14843592,305.82,27.66,5.89,0.748
14843664,306.75,27.92,6.0,0.743
14843700,303.62,27.83,7.82,0.7653333333333333
14843772,248.83,27.5,36.98,0.9288
14843808,229.37,27.36,75.65,1.0642857142857145
14843880,249.37,27.42,54.31,1.4293333333333331
14843916,260.21,27.47,61.52,1.46
14843988,219.13,27.31,79.1,1.4880000000000002
14844060,236.1,27.46,50.09,1.505
14844096,228.56,27.31,54.02,1.5
14844168,221.48,27.16,62.64,1.469
14844204,224.09,27.06,58.8,1.455
14844276,225.02,27.0,55.7,1.413
14844312,221.85,26.94,52.64,1.39
14844384,217.99,27.04,50.71,1.3405
14844420,218.07,27.15,47.46,1.3159999999999998
14844492,218.37,27.41,46.3,1.2719999999999998
14844528,216.93,27.68,46.66,1.26
14844600,215.22,27.82,48.87,1.216
14844636,214.29,27.82,47.75,1.196
14844708,214.47,27.74,45.28,1.155
14844744,215.62,27.64,41.53,1.1255
14844816,217.97,27.56,39.14,1.099
14844888,219.55,27.56,36.7,1.0485000000000002
14844924,221.58,27.56,36.47,1.034
14844996,223.76,27.56,35.1,0.996
14845032,226.01,27.58,33.91,0.983
14845104,228.19,27.58,31.59,0.955
14845140,231.51,27.57,26.42,0.941
14845212,233.52,27.57,24.93,0.9209999999999999
14845248,236.18,27.73,23.69,0.912
