timestamp_0,timestamp_1,timestamp_2,timestamp_3,Conductivity,Temp,Turbidity,Level
14809289,14809281,14809315,14809329,486.0,29.05,5.7,0.474
14809394,14809374,14809357,14809383,485.0,28.36,7.7,0.474
14809432,14809404,14809418,14809445,485.0,28.08,2.7,0.475
14809498,14809499,14809493,14809494,484.0,27.85,2.0,0.474
14809523,14809540,14809495,14809541,485.0,27.64,3.9,0.475
14809611,14809600,14809612,14809620,486.0,27.44,1.4,0.47700000000000004
14809626,14809643,14809629,14809636,485.0,27.24,3.2,0.478
14809689,14809732,14809729,14809717,485.0,27.07,6.1,0.47700000000000004
14809712,14809752,14809738,14809757,485.0,27.0,4.6,0.47600000000000003
14809832,14809825,14809852,14809789,485.0,27.18,2.6,0.47700000000000004
14809879,14809878,14809842,14809881,485.0,27.35,1.0,0.47700000000000004
14809938,14809927,14809923,14809915,485.0,27.66,0.6,0.475
14809959,14809965,14809962,14810003,485.0,28.04,110.3,0.47700000000000004
14810034,14810058,14810069,14810050,484.0,28.59,0.3,0.475
14810070,14810080,14810036,14810086,486.0,29.02,0.2,0.473
14810149,14810143,14810160,14810142,485.0,28.97,0.6,0.47100000000000003
14810188,14810217,14810175,14810207,485.0,28.67,1.5,0.47200000000000003
14810268,14810269,14810271,14810265,485.0,28.35,0.3,0.47100000000000003
14810305,14810258,14810267,14810290,485.0,28.07,0.6,0.47
14810373,14810343,14810363,14810360,485.0,27.81,0.1,0.469
14810396,14810393,14810396,14810381,486.0,27.57,1.1,0.47
14810490,14810486,14810536,14810516,486.0,27.37,0.5,0.47100000000000003
14810473,14810518,14810539,14810530,485.0,27.18,4.0,0.47
14810599,14810572,14810588,14810575,485.0,26.97,0.4,0.46799999999999997
14810613,14810634,14810592,14810601,485.0,26.92,4.8,0.47
14810656,14810670,14810697,14810703,486.0,27.1,7.6,0.466
14810721,14810755,14810728,14810740,486.0,27.36,0.0,0.467
14810803,14810819,14810787,14810802,486.0,27.61,0.0,0.467
14810822,14810814,14810820,14810841,486.0,27.96,0.0,0.466
14810908,14810925,14810902,14810932,487.0,28.62,0.0,0.466
14810914,14810965,14810965,14810941,488.0,28.76,0.0,0.46399999999999997
14811038,14810979,14811026,14811013,488.0,29.03,0.0,0.46399999999999997
14811074,14811060,14811064,14811027,488.0,28.65,0.0,0.46399999999999997
14811134,14811136,14811139,14811094,487.0,28.41,0.0,0.46399999999999997
14811132,14811184,14811204,14811160,487.0,28.17,0.5,0.466
14811250,14811236,14811210,14811280,487.0,27.97,0.3,0.46399999999999997
14811252,14811262,14811274,14811308,487.0,27.77,0.0,0.466
14811344,14811339,14811312,14811364,487.0,27.59,0.2,0.46399999999999997
14811354,14811335,14811353,14811375,484.0,27.41,0.5,0.467
14811401,14811450,14811446,14811417,488.0,27.27,0.2,0.46399999999999997
14811461,14811494,14811485,14811485,488.0,27.23,1.1,0.46399999999999997
14811536,14811576,14811540,14811575,488.0,27.4,1.0,0.466
14811585,14811582,14811565,14811595,488.0,27.53,0.0,0.466
14811673,14811677,14811649,14811631,488.0,27.67,0.0,0.465
14811688,14811697,14811705,14811663,488.0,27.95,0.0,0.469
14811782,14811783,14811726,14811787,488.0,28.38,0.0,0.465
14811821,14811771,14811791,14811800,489.0,28.82,0.0,0.467
14811892,14811894,14811859,14811866,489.0,28.91,0.0,0.46799999999999997
14811914,14811895,14811932,14811925,489.0,28.65,0.0,0.46799999999999997
14812016,14811992,14811989,14811996,489.0,28.33,0.0,0.47200000000000003
14811986,14812046,14812029,14812017,489.0,28.08,0.0,0.473
14812100,14812058,14812098,14812077,489.0,27.87,0.8,0.474
14812169,14812109,14812099,14812136,490.0,27.68,0.4,0.47600000000000003
14812184,14812199,14812193,14812166,491.0,27.52,0.4,0.47700000000000004
14812233,14812256,14812207,14812240,490.0,27.37,0.0,0.478
14812296,14812301,14812325,14812332,490.0,27.2,0.3,0.47700000000000004
14812351,14812365,14812347,14812369,491.0,27.15,0.9,0.47600000000000003
14812469,14812376,14812428,14812417,491.0,27.27,0.3,0.478
14812435,14812460,14812427,14812470,492.0,27.46,0.8,0.478
14812502,14812490,14812552,14812507,492.0,27.73,0.0,0.48100000000000004
14812534,14812559,14812576,14812605,492.0,28.0,0.0,0.483
14812649,14812615,14812648,14812654,493.0,28.24,0.0,0.485
14812639,14812696,14812643,14812664,492.0,28.62,0.0,0.488
14812740,14812729,14812730,14812744,494.0,28.57,0.0,0.483
14812790,14812757,14812761,14812761,493.0,28.44,0.0,0.483
14812848,14812817,14812877,14812866,493.0,28.34,0.0,0.48200000000000004
14812876,14812888,14812869,14812877,495.0,28.21,0.0,0.48100000000000004
14812962,14812992,14812928,14812969,496.0,28.07,0.0,0.48100000000000004
14813015,14813007,14812983,14812977,495.0,27.92,0.0,0.48200000000000004
14813046,14813073,14813070,14813058,494.0,27.69,0.0,0.486
14813108,14813072,14813111,14813070,495.0,27.56,0.0,0.486
14813174,14813225,14813202,14813158,496.0,27.44,0.0,0.48200000000000004
14813190,14813203,14813191,14813203,497.0,27.37,0.3,0.48
14813298,14813300,14813282,14813286,498.0,27.38,0.5,0.48
14813316,14813317,14813277,14813303,498.0,27.59,0.0,0.48
14813414,14813408,14813418,14813364,498.0,27.69,0.0,0.48200000000000004
14813435,14813447,14813439,14813443,498.0,27.85,0.0,0.484
14813528,14813498,14813501,14813519,499.0,27.97,0.0,0.485
14813528,14813531,14813530,14813459,500.0,28.08,0.0,0.485
14813590,14813610,14813644,14813583,501.0,27.96,0.0,0.485
14813654,14813634,14813655,14813676,502.0,27.74,0.0,0.484
14813732,14813724,14813738,14813717,503.0,27.57,0.0,0.48200000000000004
14813714,14813773,14813717,14813725,504.0,27.43,0.0,0.48200000000000004
14813832,14813838,14813805,14813829,504.0,27.3,0.0,0.479
14813868,14813880,14813843,14813856,505.0,27.19,0.0,0.478
14813929,14813930,14813895,14813937,502.0,26.96,0.4,0.485
14813940,14813976,14813949,14813957,502.0,26.85,0.4,0.483
14814016,14814042,14814007,14814000,505.0,26.75,0.0,0.48200000000000004
14814054,14814050,14814073,14814071,507.0,26.69,2.0,0.48200000000000004
14814129,14814198,14814168,14814168,508.0,26.64,0.9,0.48100000000000004
14814196,14814175,14814169,14814159,508.0,26.76,0.0,0.48
14814239,14814289,14814266,14814245,508.0,26.85,0.0,0.478
14814284,14814316,14814262,14814356,508.0,26.95,0.0,0.47600000000000003
14814372,14814337,14814350,14814342,508.0,27.02,0.0,0.475
14814379,14814376,14814371,14814394,508.0,27.0,0.0,0.474
14814448,14814462,14814449,14814489,509.0,26.81,0.0,0.47600000000000003
14814481,14814497,14814515,14814519,511.0,26.63,0.0,0.47600000000000003
14814587,14814581,14814581,14814553,513.0,26.5,0.0,0.47700000000000004
14814567,14814609,14814611,14814590,511.0,26.37,0.0,0.48100000000000004
14814660,14814663,14814684,14814700,509.0,26.28,0.0,0.489
14814819,14814738,14814696,14814708,510.0,26.18,0.3,0.493
14814804,14814752,14814801,14814809,510.0,26.11,0.0,0.5
14814793,14814812,14814839,14814832,511.0,26.03,0.0,0.501
14814903,14814878,14814916,14814877,511.0,25.95,0.0,0.5
14814982,14814907,14814897,14814981,512.0,25.88,1.2,0.499
14815011,14814990,14814996,14815014,515.0,25.83,0.8,0.503
14815022,14815050,14815020,14815054,515.0,25.93,0.0,0.501
14815125,14815090,14815101,14815129,516.0,26.06,0.0,0.504
14815241,14815124,14815162,14815168,516.0,26.13,0.0,0.507
14815194,14815247,14815248,14815171,516.0,26.14,0.0,0.509
14815252,14815258,14815248,14815256,516.0,26.1,0.0,0.514
14815326,14815319,14815326,14815326,518.0,25.91,0.0,0.545
14815343,14815376,14815348,14815385,523.0,25.8,0.0,0.5760000000000001
14815422,14815477,14815463,14815419,530.0,25.58,0.0,0.6703333333333333
14815462,14815483,14815467,14815461,595.0,25.44,0.0,0.7126666666666667
14815553,14815552,14815536,14815530,658.0,25.65,0.2,0.8246666666666668
14815620,14815585,14815590,14815563,659.0,25.51,1.2,0.8683333333333333
14815687,14815673,14815643,14815655,727.0,25.18,3.1,0.9470000000000001
14815680,14815694,14815703,14815677,1027.0,25.03,6.3,0.966
14815757,14815751,14815762,14815732,884.0,25.1,8.9,0.982
14815779,14815803,14815788,14815812,703.0,25.14,12.2,0.986
14815858,14815877,14815851,14815825,595.0,25.24,17.4,0.985
14815977,14815961,14815931,14815954,514.0,25.33,24.2,0.976
14816006,14816019,14815981,14816006,483.0,25.42,30.4,0.9865
14816057,14816021,14816062,14816045,460.0,25.42,21.2,1.04
14816108,14816097,14816093,14816063,422.0,25.32,25.1,1.047
14816168,14816141,14816146,14816155,423.0,25.25,12.5,1.058
14816216,14816195,14816180,14816196,428.0,25.21,8.0,1.061
14816246,14816306,14816275,14816254,421.0,25.09,3.7,1.072
14816299,14816288,14816322,14816287,421.0,25.04,3.3,1.074
14816372,14816400,14816398,14816407,420.0,25.04,2.5,1.089
14816454,14816423,14816409,14816373,422.0,25.08,0.0,1.11
14816462,14816450,14816489,14816506,433.0,25.19,0.0,1.1340000000000001
14816513,14816543,14816516,14816547,447.0,25.3,0.0,1.136
14816572,14816610,14816537,14816553,455.0,25.41,0.0,1.138
14816617,14816605,14816634,14816648,457.0,25.4,0.3,1.14
14816704,14816675,14816689,14816732,459.0,25.5,0.0,1.127
14816709,14816744,14816746,14816711,469.0,25.56,0.0,1.1179999999999999
14816823,14816771,14816797,14816817,490.0,25.71,0.5,1.101
14816838,14816842,14816823,14816834,511.0,25.91,0.0,1.109
14816942,14816896,14816913,14816929,520.0,26.1,0.0,1.095
14816949,14816956,14816937,14816933,500.0,26.22,0.0,1.079
14817026,14817027,14817044,14817003,506.0,26.19,0.0,1.048
14817054,14817091,14817060,14817078,513.0,26.04,0.0,1.037
14817118,14817157,14817139,14817172,528.0,25.91,0.0,1.0045
14817167,14817185,14817193,14817178,542.0,25.82,0.0,0.962
14817223,14817238,14817218,14817242,549.0,25.77,0.0,0.9490000000000001
14817313,14817328,14817337,14817315,554.0,25.7,0.0,0.9159999999999999
14817334,14817382,14817336,14817353,552.0,25.64,0.0,0.899
14817415,14817431,14817426,14817420,545.0,25.59,0.0,0.872
14817479,14817457,14817438,14817447,538.0,25.58,0.0,0.861
14817552,14817489,14817493,14817567,531.0,25.63,0.0,0.836
14817541,14817576,14817518,14817584,526.0,25.89,0.0,0.825
14817666,14817683,14817640,14817614,525.0,26.16,0.0,0.8029999999999999
14817685,14817666,14817698,14817717,523.0,26.55,0.0,0.7929999999999999
14817742,14817732,14817715,14817760,521.0,26.92,0.0,0.777
14817802,14817829,14817811,14817821,518.0,27.4,0.0,0.764
14817842,14817867,14817823,14817881,515.0,27.57,0.0,0.758
14817913,14817932,14817951,14817965,514.0,27.57,0.0,0.7490000000000001
14817940,14817967,14817966,14817924,513.0,27.42,0.0,0.743
14818029,14818048,14818002,14818032,513.0,27.25,0.0,0.741
14818070,14818066,14818099,14818075,513.0,27.12,0.0,0.737
14818159,14818138,14818134,14818108,515.0,27.06,0.0,0.731
14818182,14818151,14818206,14818196,517.0,26.99,0.0,0.7240000000000001
14818288,14818276,14818231,14818266,519.0,26.91,0.0,0.715
14818311,14818284,14818301,14818311,521.0,26.8,0.0,0.708
14818356,14818305,14818317,14818318,522.0,26.7,0.0,0.6970000000000001
14818373,14818390,14818375,14818399,523.0,26.72,0.0,0.69
14818472,14818474,14818459,14818458,525.0,26.93,0.0,0.679
14818495,14818532,14818518,14818492,527.0,27.0,0.0,0.67
14818570,14818560,14818617,14818552,529.0,27.21,0.0,0.6679999999999999
14818658,14818616,14818632,14818643,527.0,27.18,0.0,0.695
14818683,14818668,14818675,14818664,527.0,27.19,0.0,0.713
14818745,14818738,14818753,14818739,530.0,27.09,0.0,1.05175
14818789,14818825,14818825,14818778,493.0,27.08,0.0,1.1745
14818883,14818886,14818853,14818858,404.0,27.07,49.9,1.175
14818872,14818869,14818852,14818893,313.0,27.06,60.4,1.165
14818927,14818990,14818956,14818946,271.0,26.99,48.6,1.155
14819003,14819007,14818998,14819020,267.0,27.23,27.4,1.148
14819090,14819092,14819081,14819093,254.0,27.32,40.5,1.0975
14819121,14819145,14819156,14819153,259.0,27.73,46.2,1.0459999999999998
14819165,14819166,14819184,14819172,253.0,27.37,51.9,1.035
14819262,14819246,14819238,14819255,246.0,27.28,49.1,1.002
14819332,14819295,14819295,14819284,244.0,27.34,48.5,0.9890000000000001
14819347,14819386,14819377,14819409,251.0,27.69,38.9,0.955
14819406,14819409,14819382,14819410,265.0,27.5,33.8,0.945
14819481,14819465,14819487,14819429,286.0,27.61,23.3,0.917
14819484,14819511,14819497,14819527,310.0,27.66,19.6,0.904
14819582,14819578,14819562,14819554,335.0,27.76,13.1,0.8809999999999999
14819558,14819622,14819616,14819598,348.0,27.48,10.9,0.868
14819688,14819698,14819662,14819644,358.0,27.34,7.2,0.847
14819715,14819750,14819745,14819705,365.0,27.18,6.2,0.838
14819773,14819825,14819761,14819816,370.0,27.03,5.9,0.8190000000000001
14819819,14819858,14819834,14819803,373.0,26.91,3.3,0.809
14819887,14819917,14819905,14819906,377.0,26.91,0.0,0.792
14819919,14819988,14820000,14819992,379.0,26.69,1.4,0.7809999999999999
14820000,14820013,14820045,14820030,382.0,26.6,0.6,0.772
14820088,14820085,14820052,14820087,386.0,26.52,0.0,0.757
14820101,14820119,14820142,14820109,389.0,26.5,0.0,0.752
14820238,14820194,14820220,14820180,393.0,26.62,0.0,0.74
14820268,14820247,14820244,14820244,398.0,26.88,0.0,0.733
14820291,14820308,14820289,14820308,401.0,27.1,0.0,0.722
14820294,14820288,14820303,14820338,405.0,27.26,0.5,0.7190000000000001
14820411,14820392,14820446,14820399,410.0,27.5,0.0,0.7140000000000001
14820447,14820411,14820430,14820438,414.0,27.63,0.0,0.7090000000000001
14820520,14820499,14820507,14820513,417.0,27.6,0.0,0.701
14820582,14820588,14820564,14820546,423.0,27.58,0.0,0.7
14820576,14820603,14820577,14820597,427.0,27.28,0.0,0.695
14820658,14820654,14820657,14820655,431.0,27.11,0.0,0.69
14820759,14820700,14820718,14820714,433.0,26.98,0.0,0.6829999999999999
14820766,14820776,14820797,14820795,436.0,26.85,0.0,0.6779999999999999
14820859,14820829,14820830,14820815,437.0,26.74,0.0,0.669
14820945,14820923,14820933,14820932,438.0,26.73,0.0,0.6629999999999999
14820963,14820911,14820938,14820935,439.0,26.52,0.0,0.659
14821032,14821023,14820978,14821026,440.0,26.52,0.0,0.649
14821039,14821016,14821064,14821076,441.0,26.65,0.0,0.6459999999999999
14821113,14821121,14821121,14821106,442.0,26.85,0.0,0.635
14821160,14821189,14821172,14821188,444.0,27.16,0.0,0.63
14821260,14821215,14821256,14821257,446.0,27.66,0.0,0.622
14821263,14821261,14821258,14821289,447.0,27.87,0.0,0.62
14821328,14821351,14821325,14821332,448.0,28.07,0.0,0.612
14821402,14821383,14821390,14821400,451.0,28.04,0.0,0.607
14821439,14821411,14821466,14821469,452.0,27.88,0.0,0.601
14821482,14821452,14821485,14821450,453.0,27.69,0.0,0.599
14821554,14821564,14821567,14821566,456.0,27.53,0.0,0.594
14821585,14821565,14821607,14821609,459.0,27.38,0.0,0.591
14821670,14821689,14821679,14821652,463.0,27.22,0.0,0.588
14821715,14821710,14821685,14821734,467.0,27.07,0.0,0.586
14821797,14821759,14821762,14821778,470.0,26.96,0.0,0.5820000000000001
14821787,14821804,14821780,14821809,473.0,26.84,0.0,0.5820000000000001
14821864,14821897,14821863,14821920,475.0,26.84,0.0,0.58
14821927,14821917,14821957,14821903,476.0,26.87,0.0,0.581
14822006,14821979,14821997,14821985,477.0,27.0,0.0,0.5760000000000001
14822041,14822057,14822013,14822036,479.0,27.22,0.0,0.575
14822071,14822089,14822106,14822065,480.0,27.48,0.0,0.573
14822115,14822121,14822154,14822123,482.0,27.72,0.0,0.57
14822182,14822215,14822228,14822185,482.0,27.88,0.0,0.5670000000000001
14822233,14822216,14822257,14822234,483.0,27.9,0.0,0.5660000000000001
14822311,14822274,14822354,14822292,484.0,27.71,0.0,0.564
14822368,14822349,14822368,14822343,484.0,27.52,0.0,0.564
14822419,14822418,14822428,14822460,484.0,27.37,0.0,0.561
14822489,14822441,14822510,14822460,484.0,27.22,0.0,0.561
14822526,14822533,14822540,14822510,485.0,27.07,0.0,0.5589999999999999
14822560,14822557,14822541,14822531,487.0,26.93,0.0,0.557
14822661,14822638,14822647,14822658,489.0,26.79,0.0,0.5539999999999999
14822652,14822669,14822697,14822671,492.0,26.68,0.0,0.5529999999999999
14822777,14822706,14822766,14822764,496.0,26.71,0.0,0.552
14822811,14822843,14822752,14822773,498.0,26.75,0.0,0.5489999999999999
14822840,14822848,14822840,14822887,499.0,26.89,0.0,0.5479999999999999
14822881,14822872,14822864,14822871,501.0,27.14,0.0,0.545
14822966,14822937,14822936,14822899,504.0,27.53,0.0,0.544
14822993,14823042,14822988,14822995,505.0,27.85,0.0,0.5429999999999999
14823072,14823039,14823067,14823052,507.0,28.07,0.0,0.5379999999999999
14823085,14823104,14823097,14823097,507.0,28.05,0.0,0.5379999999999999
14823165,14823206,14823165,14823175,507.0,27.88,0.0,0.535
14823215,14823226,14823191,14823202,507.0,27.69,0.0,0.536
14823292,14823307,14823315,14823261,507.0,27.51,0.0,0.532
14823353,14823333,14823306,14823345,508.0,27.33,0.0,0.531
14823402,14823400,14823380,14823403,507.0,27.17,0.0,0.529
14823434,14823424,14823435,14823440,508.0,27.03,0.0,0.528
14823512,14823510,14823538,14823539,508.0,26.9,0.0,0.525
14823519,14823530,14823524,14823557,508.0,26.78,0.0,0.525
14823603,14823608,14823612,14823608,508.0,26.8,0.0,0.526
14823661,14823670,14823652,14823631,509.0,26.89,0.0,0.527
14823731,14823724,14823697,14823723,509.0,27.0,0.0,0.527
14823776,14823764,14823770,14823747,510.0,27.08,0.0,0.526
14823807,14823846,14823814,14823845,511.0,27.22,0.0,0.523
14823849,14823853,14823850,14823856,512.0,27.32,0.0,0.524
14823931,14823929,14823940,14823928,513.0,27.4,0.0,0.524
14823982,14823961,14823993,14823978,513.0,27.39,0.0,0.522
14824031,14824048,14823993,14824060,514.0,27.27,0.0,0.521
14824071,14824097,14824082,14824070,514.0,27.13,0.0,0.52
14824148,14824156,14824154,14824173,514.0,27.02,0.0,0.519
14824185,14824182,14824198,14824203,514.0,26.91,0.0,0.52
14824251,14824247,14824272,14824259,515.0,26.8,0.0,0.518
14824313,14824313,14824320,14824305,515.0,26.72,0.0,0.517
14824375,14824329,14824358,14824393,516.0,26.64,0.0,0.519
14824429,14824372,14824419,14824400,516.0,26.57,0.0,0.519
14824484,14824478,14824496,14824470,517.0,26.55,0.0,0.519
14824522,14824520,14824532,14824515,517.0,26.65,0.0,0.518
14824606,14824595,14824605,14824598,518.0,26.8,0.0,0.518
14824640,14824646,14824629,14824604,519.0,27.05,0.0,0.515
14824706,14824690,14824692,14824688,518.0,27.22,0.0,0.516
14824707,14824725,14824748,14824742,519.0,27.16,0.0,0.513
14824798,14824783,14824797,14824797,519.0,27.22,0.0,0.514
14824864,14824843,14824827,14824834,518.0,27.26,0.0,0.513
14824881,14824863,14824914,14824957,518.0,27.17,0.0,0.512
14824950,14824953,14824928,14824965,519.0,27.02,0.0,0.512
14825038,14825010,14825011,14824980,519.0,26.85,0.0,0.512
14825071,14825055,14825038,14825071,519.0,26.72,0.0,0.511
14825119,14825119,14825110,14825129,519.0,26.58,0.0,0.51
14825180,14825154,14825133,14825173,519.0,26.47,0.0,0.51
14825203,14825208,14825233,14825223,519.0,26.35,0.0,0.508
14825250,14825288,14825254,14825259,520.0,26.26,0.0,0.509
14825304,14825342,14825350,14825317,521.0,26.3,0.0,0.507
14825353,14825365,14825407,14825357,521.0,26.44,0.0,0.506
14825472,14825449,14825457,14825464,521.0,26.38,0.0,0.508
14825522,14825480,14825486,14825464,521.0,26.55,0.0,0.508
14825581,14825577,14825568,14825547,521.0,26.68,0.0,0.509
14825632,14825592,14825535,14825565,521.0,26.93,0.0,0.51
14825632,14825687,14825659,14825663,522.0,27.06,0.0,0.508
14825709,14825721,14825682,14825711,522.0,27.07,0.0,0.506
14825786,14825754,14825776,14825784,522.0,26.88,0.0,0.507
14825782,14825814,14825825,14825804,522.0,26.69,0.0,0.508
14825863,14825910,14825860,14825875,522.0,26.53,0.0,0.507
14825929,14825880,14825908,14825899,522.0,26.41,0.0,0.508
14825992,14825966,14825994,14825940,522.0,26.29,0.0,0.511
14825992,14826035,14826001,14826008,523.0,26.2,0.0,0.511
14826089,14826073,14826081,14826093,523.0,26.07,0.0,0.508
14826135,14826107,14826139,14826102,523.0,25.96,0.0,0.511
14826220,14826235,14826189,14826243,524.0,26.02,0.0,0.51
14826243,14826264,14826226,14826228,524.0,26.22,0.0,0.509
14826309,14826319,14826317,14826316,524.0,26.25,0.0,0.511
14826363,14826334,14826378,14826375,524.0,26.49,0.0,0.508
14826415,14826399,14826415,14826411,525.0,26.85,0.0,0.508
14826451,14826449,14826482,14826460,526.0,27.26,0.0,0.506
14826546,14826525,14826505,14826542,526.0,27.45,0.0,0.506
14826627,14826598,14826574,14826560,527.0,27.61,0.0,0.505
14826633,14826613,14826625,14826658,526.0,27.32,0.0,0.506
14826645,14826682,14826637,14826654,527.0,27.06,0.0,0.507
14826749,14826699,14826776,14826765,527.0,26.89,0.0,0.507
14826790,14826776,14826783,14826762,527.0,26.71,0.0,0.508
14826828,14826856,14826845,14826827,527.0,26.53,0.0,0.509
14826882,14826911,14826891,14826865,527.0,26.42,0.0,0.509
14826977,14826941,14826949,14826972,526.0,26.29,0.0,0.508
14826995,14826995,14827016,14827010,527.0,26.19,0.0,0.508
14827072,14827086,14827074,14827056,527.0,26.22,0.0,0.508
14827132,14827138,14827086,14827131,528.0,26.34,0.0,0.507
14827180,14827180,14827143,14827215,528.0,26.46,0.0,0.508
14827220,14827185,14827228,14827202,529.0,26.78,0.0,0.506
14827279,14827298,14827290,14827272,530.0,27.21,0.0,0.507
14827310,14827302,14827358,14827310,531.0,27.52,0.0,0.505
14827386,14827369,14827377,14827378,533.0,27.66,0.0,0.502
14827400,14827436,14827399,14827403,533.0,27.49,0.0,0.503
14827499,14827524,14827494,14827498,533.0,27.19,0.0,0.502
14827537,14827549,14827556,14827508,531.0,27.0,0.0,0.502
14827616,14827598,14827587,14827637,532.0,26.86,0.0,0.501
14827652,14827625,14827620,14827658,532.0,26.73,0.0,0.499
14827684,14827717,14827717,14827761,532.0,26.62,0.0,0.503
14827751,14827750,14827762,14827768,532.0,26.5,0.0,0.503
14827828,14827837,14827838,14827829,532.0,26.38,0.0,0.504
14827879,14827856,14827849,14827854,532.0,26.27,0.0,0.503
14827898,14827936,14827952,14827910,532.0,26.32,0.0,0.506
14827964,14828027,14827923,14827954,533.0,26.47,0.0,0.505
14828018,14828053,14828049,14828040,532.0,26.57,0.0,0.504
14828061,14828062,14828077,14828092,532.0,26.69,0.0,0.504
14828148,14828170,14828139,14828129,530.0,26.7,0.0,0.507
14828181,14828177,14828210,14828203,528.0,26.77,0.0,0.509
14828243,14828210,14828253,14828238,529.0,26.8,0.0,0.51
14828262,14828295,14828291,14828264,530.0,26.78,0.0,0.511
14828398,14828360,14828405,14828372,531.0,26.62,0.0,0.508
14828356,14828393,14828444,14828405,531.0,26.48,0.0,0.508
14828470,14828484,14828449,14828461,532.0,26.41,0.0,0.506
14828512,14828521,14828532,14828492,531.0,26.32,0.0,0.509
14828554,14828580,14828566,14828615,532.0,26.26,0.0,0.507
14828612,14828623,14828635,14828624,529.0,26.18,0.0,0.507
14828687,14828656,14828687,14828685,529.0,26.12,0.0,0.513
14828708,14828746,14828709,14828756,529.0,26.05,0.0,0.513
14828772,14828808,14828799,14828770,528.0,26.04,0.0,0.515
14828828,14828813,14828833,14828811,528.0,26.18,0.0,0.513
14828919,14828911,14828922,14828897,529.0,26.36,0.0,0.513
14828922,14828920,14828968,14828921,529.0,26.53,0.0,0.511
14828992,14829043,14829010,14829031,528.0,26.72,0.0,0.514
14829040,14829055,14829038,14829080,527.0,26.94,0.0,0.512
14829103,14829114,14829111,14829086,524.0,27.28,0.0,0.511
14829179,14829134,14829145,14829178,525.0,27.09,0.0,0.512
14829223,14829197,14829220,14829222,524.0,26.99,0.0,0.514
14829287,14829290,14829256,14829290,525.0,26.85,0.0,0.514
14829376,14829333,14829338,14829329,525.0,26.74,0.0,0.51
14829392,14829376,14829362,14829340,525.0,26.63,0.0,0.513
14829438,14829436,14829430,14829444,526.0,26.53,0.0,0.513
14829472,14829450,14829445,14829463,526.0,26.44,0.0,0.512
14829566,14829551,14829540,14829546,527.0,26.37,0.0,0.513
14829605,14829581,14829585,14829601,528.0,26.3,0.0,0.513
14829654,14829646,14829688,14829659,527.0,26.25,0.0,0.51
14829729,14829687,14829717,14829677,527.0,26.35,0.0,0.514
14829767,14829752,14829760,14829759,528.0,26.56,0.0,0.513
14829774,14829819,14829830,14829786,528.0,26.64,0.0,0.512
14829852,14829862,14829875,14829870,528.0,27.09,0.0,0.512
14829937,14829895,14829928,14829917,530.0,27.44,0.0,0.513
14829987,14829993,14829963,14829983,531.0,27.56,0.0,0.511
14830011,14830039,14830034,14829977,533.0,27.6,0.0,0.511
14830132,14830102,14830108,14830121,534.0,27.45,0.0,0.51
14830134,14830181,14830138,14830143,535.0,27.28,0.0,0.51
14830170,14830185,14830211,14830185,534.0,27.12,0.0,0.512
14830241,14830260,14830216,14830254,534.0,27.0,0.0,0.511
14830295,14830314,14830337,14830322,535.0,26.86,0.0,0.513
14830345,14830384,14830359,14830367,535.0,26.75,0.0,0.513
14830393,14830411,14830398,14830409,535.0,26.67,0.0,0.519
14830503,14830419,14830482,14830449,536.0,26.55,0.0,0.521
14830516,14830515,14830509,14830500,537.0,26.57,0.0,0.531
14830506,14830562,14830527,14830557,538.0,26.64,0.0,0.532
14830598,14830631,14830639,14830632,539.0,26.8,0.0,0.537
14830645,14830680,14830626,14830682,541.0,27.05,0.0,0.536
14830734,14830748,14830727,14830765,543.0,27.31,0.0,0.539
14830788,14830747,14830754,14830798,544.0,27.59,0.0,0.5329999999999999
14830849,14830833,14830887,14830836,546.0,27.79,0.0,0.53
14830871,14830886,14830878,14830859,549.0,27.84,0.0,0.532
14830938,14830961,14830954,14830956,549.0,27.74,0.0,0.532
14831025,14830990,14831011,14830975,551.0,27.57,0.0,0.534
14831024,14831040,14831039,14831075,551.0,27.42,0.0,0.5329999999999999
14831114,14831106,14831103,14831086,552.0,27.29,0.0,0.535
14831190,14831179,14831158,14831163,553.0,27.19,0.0,0.534
14831232,14831199,14831209,14831206,554.0,27.11,0.0,0.5329999999999999
14831238,14831285,14831275,14831286,556.0,27.01,0.0,0.5329999999999999
14831293,14831314,14831279,14831321,555.0,26.91,0.0,0.536
14831380,14831375,14831371,14831394,558.0,26.93,0.0,0.536
14831426,14831418,14831398,14831413,559.0,27.04,0.0,0.536
14831530,14831488,14831510,14831483,559.0,27.05,0.0,0.535
14831532,14831532,14831548,14831538,562.0,27.29,0.0,0.536
14831625,14831583,14831586,14831581,566.0,27.56,0.0,0.534
14831636,14831648,14831644,14831615,570.0,27.9,0.0,0.535
14831738,14831708,14831697,14831731,572.0,28.1,0.0,0.531
14831754,14831733,14831771,14831753,574.0,28.09,0.0,0.532
14831826,14831834,14831797,14831795,576.0,27.99,0.0,0.53
14831866,14831841,14831864,14831853,577.0,27.82,0.0,0.53
14831915,14831937,14831944,14831942,578.0,27.69,0.0,0.526
14831944,14831965,14831975,14831957,577.0,27.54,0.0,0.526
14832037,14832017,14832043,14832062,578.0,27.43,0.0,0.526
14832089,14832063,14832084,14832058,578.0,27.3,0.0,0.525
14832152,14832167,14832152,14832161,578.0,27.2,0.0,0.524
14832151,14832168,14832131,14832195,578.0,27.11,0.0,0.523
