timestamp_0,timestamp_1,timestamp_2,timestamp_3,co,humidity,smoke,temp
15945235610,15945235605,15945235632,15945235644,0.004838717108875968,51.2,0.020037198363999843,22.4
15945235675,15945235634,15945235643,15945235649,0.004852421530358751,51.1,0.020081036701551203,22.4
15945235681,15945235673,15945235667,15945235667,0.004864907863018936,51.0,0.020120954067277142,22.4
15945235724,15945235726,15945235747,15945235704,0.0048800737788083255,51.0,0.020169406451243044,22.4
15945235743,15945235738,15945235768,15945235727,0.004845573606201511,50.9,0.0200591347672057,22.4
15945235823,15945235795,15945235769,15945235813,0.004825149695018104,50.8,0.01999377048749705,22.4
15945235828,15945235826,15945235841,15945235820,0.004837368770184185,50.7,0.020032883712165227,22.4
15945235869,15945235847,15945235851,15945235846,0.004852421530358751,50.7,0.020081036701551203,22.4
15945235908,15945235890,15945235908,15945235912,0.004853829122554538,50.7,0.020085537777957636,22.4
15945235946,15945235928,15945235949,15945235935,0.004859335071477756,50.6,0.02010314137587005,22.4
15945236010,15945235963,15945235972,15945235974,0.0048676570981627965,50.7,0.020129739925559897,22.4
15945236021,15945235995,15945236015,15945235976,0.004851068808131312,50.6,0.020076710803950924,22.3
15945236044,15945236073,15945236069,15945236046,0.004852421530358751,50.5,0.020081036701551203,22.3
15945236085,15945236095,15945236112,15945236074,0.0048621403270228975,50.6,0.02011210858432996,22.3
15945236131,15945236106,15945236141,15945236134,0.004831891373762839,50.6,0.02001535336198839,22.3
15945236145,15945236158,15945236164,15945236152,0.004855202466921356,50.4,0.020089929053712544,22.3
15945236199,15945236182,15945236187,15945236192,0.00486075005447674,50.4,0.0201076646215135,22.3
15945236217,15945236219,15945236226,15945236249,0.004830579388180089,50.3,0.020011153695485853,22.3
15945236269,15945236251,15945236263,15945236269,0.0048510490887035814,50.3,0.02007664774076937,22.3
15945236275,15945236281,15945236308,15945236324,0.0048469245699355725,50.2,0.02006345615433765,22.3
15945236378,15945236349,15945236350,15945236350,0.0048510490887035814,50.2,0.02007664774076937,22.3
15945236397,15945236376,15945236384,15945236379,0.004852475949987029,50.2,0.020081210725439023,22.3
15945236409,15945236446,15945236425,15945236441,0.00484555391240784,50.2,0.020059071769776702,22.3
15945236459,15945236453,15945236489,15945236461,0.0048607102039201645,50.2,0.020107537236194274,22.3
15945236492,15945236482,15945236507,15945236500,0.004866265015119215,50.1,0.02012529132219001,22.3
15945236501,15945236512,15945236534,15945236527,0.004864888079015703,50.0,0.020120890838531524,22.3
15945236591,15945236533,15945236562,15945236549,0.0048510490887035814,50.0,0.02007664774076937,22.3
15945236621,15945236608,15945236576,15945236600,0.004838736770783114,50.0,0.02003726127961487,22.2
15945236667,15945236611,15945236638,15945236630,0.0048593548295662896,49.9,0.02010320453818624,22.2
15945236692,15945236695,15945236676,15945236691,0.004844203387105208,49.9,0.020054751507385688,22.2
15945236717,15945236710,15945236692,15945236739,0.0048469245699355725,49.9,0.02006345615433765,22.2
15945236718,15945236771,15945236743,15945236790,0.00484555391240784,50.0,0.020059071769776702,22.2
15945236781,15945236802,15945236782,15945236793,0.004863436929456381,49.9,0.020116252873295937,22.1
15945236814,15945236810,15945236819,15945236845,0.00484555391240784,50.0,0.020059071769776702,22.2
15945236884,15945236883,15945236842,15945236855,0.004885613910830461,50.0,0.020187097642612683,22.2
15945236908,15945236935,15945236900,15945236876,0.004852421530358751,50.0,0.020081036701551203,22.2
15945236961,15945236959,15945236948,15945236931,0.004859394667370261,49.9,0.020103331890812447,22.1
15945236983,15945236983,15945236967,15945236980,0.00484555391240784,49.9,0.020059071769776702,22.2
15945237019,15945237040,15945237041,15945237010,0.004846998619259306,49.8,0.02006369301125315,22.2
15945237021,15945237050,15945237075,15945237040,0.004857980137171168,49.8,0.02009880980601975,22.2
